audio_path,kichwa_original,kichwa_normalizado,kichwa_json_match,espanol,tipo_match,score
30.mp3,Mikunakunata rantimanta kararina.,mikunakunata rantimanta kararina,mikunakunata rantimanta kararina,Se cambian unos víveres por otros.,exacto,100.0
174.mp3,"Chapurishkakuna kanchik runamanta, yanamanta, yurakkunamantapash, chinokunamantapash.",chapurishkakuna kanchik runamanta yanamanta yurakkunamantapash chinokunamantapash,chapurishkakuna kanchik runamanta yanamanta yurakkunamantapash chinokunamantapash,"Mestizos de indios, de negros, de blancos, de chinos.",exacto,100.0
149.mp3,"Chusku pachakunata, lunesmanta vierneskaman paga illak llamkakrinki.",chusku pachakunata lunesmanta vierneskaman paga illak llamkakrinki,chusku pachakunata lunesmanta vierneskaman paga illak llamkakrinki,Cuatro horas diarias lunes-viernes sin goce de haber.,exacto,100.0
64.mp3,"Tukuy allimi karka, mama.",tukuy allimi karka mama,tukuy allimi karka mama,"Todo muy bien, mama.",exacto,100.0
144.mp3,"Huyayay, warmikuna.",huyayay warmikuna,huyayay warmikuna,"Viva, mujeres.",exacto,100.0
157.mp3,Narcokuna tukuy pushtukunapimi tiyariy kallarinakun.,narcokuna tukuy pushtukunapimi tiyariy kallarinakun,narcokuna tukuy pushtukunapimi tiyariy kallarinakun,Los narcos se están colando por todos lados.,exacto,100.0
126.mp3,"Alcaldesa Magdalena puka wipalakuna, kullkikunawanpash yanaparka, shinapash.",alcaldesa magdalena puka wipalakuna kullkikunawanpash yanaparka shinapash,alcaldesa magdalena puka wipalakuna kullkikunawanpash yanaparka shinapash,"Las banderas rojas y los bonos que nos dio la alcaldesa Magdalena fueron una ayuda, pero.",exacto,100.0
51.mp3,"Tukuymi titulado, ñallami kay allpakunapi tiyarishun.",tukuymi titulado ñallami kay allpakunapi tiyarishun,tukuymi titulado ñallami kay allpakunapi tiyarishun,Todo está debidamente titulado y muy pronto vamos a tomar posesión de estas tierras,exacto,100.0
151.mp3,"Kaytaka tukuchinami kanchik, ñukanchikpak kullkinata katunata manarak tukuchikpillatak alcaldetaka llukchinami.",kaytaka tukuchinami kanchik ñukanchikpak kullkinata katunata manarak tukuchikpillatak alcaldetaka llukchinami,kaytaka tukuchinami kanchik ñukanchikpak kullkinata katunata manarak tukuchikpillatak alcaldetaka llukchinami,Hay que acabar con este alcalde antes que él acabe con nuestro negocio.,exacto,100.0
4.mp3,Payka allipachata radiota ñawpaman apakun.,payka allipachata radiota ñawpaman apakun,payka allipachata radiota ñawpaman apakun,Está dirigiendo muy bien la emisora.,exacto,100.0
19.mp3,Doctor Méndez Ministerio de Saludmanta willachikrin vacunarinkapak calendariota.,doctor méndez ministerio de saludmanta willachikrin vacunarinkapak calendariota,doctor méndez ministerio de saludmanta willachikrin vacunarinkapak calendariota,"El doctor Méndez, del Ministerio de Salud, les explicará el calendario de vacunaciones.",exacto,100.0
46.mp3,"Patria, patria.",patria patria,patria patria,"Patria, patria.",exacto,100.0
12.mp3,Mashna hectáreakunachari mari tukurishka.,mashna hectáreakunachari mari tukurishka,mashna hectáreakunacharimari tukurishka,No sé cuántas hectáreas arrasadas.,fuzzy,98.73417721518987
64.mp3,Chay mapata rikunkichik?,chay mapata rikunkichik,chay mapata rikunkichik,¿Ven esa suciedad?,exacto,100.0
69.mp3,"Wawa, shinapash ñukaka ima huchatatak charini?",wawa shinapash ñukaka ima huchatatak charini,wawa shinapash ñukaka ima huchatatak charini,"¿Y qué culpa tengo yo, hijo?",exacto,100.0
122.mp3,"Empresariokunawan, derecha políticakunawan tantanakushpa katinakun.",empresariokunawan derecha políticakunawan tantanakushpa katinakun,empresariokunawan derecha políticakunawan tantanakushpa katinakun,Pegados también con los empresarios y la derecha política.,exacto,100.0
30.mp3,Valorkunamanta mana sinchita rimaypakchu kanki.,valorkunamanta mana sinchita rimaypakchu kanki,valorkunamanta mana sinchita rimaypakchu kanki,No hable muy alto de esos valores.,exacto,100.0
45.mp3,"Shinapash ñukaka mana oro kanichu tukuykuna alli rikuchun, alcaldesa.",shinapash ñukaka mana oro kanichu tukuykuna alli rikuchun alcaldesa,shinapash ñukaka mana oro kanichu tukuykuna alli rikuchun alcaldesa,"Bueno, no soy monedita de oro para caerle bien a todos, Alcaldesa.",exacto,100.0
49.mp3,Shinami shuk yuyak runa nin karyan.,shinami shuk yuyak runa nin karyan,shinami shuk yuyak runa nin karyan,Así decía un filósofo.,exacto,100.0
155.mp3,"Ima nishpa, mashi?",ima nishpa mashi,ima nishpa mashi,"¿Por qué, señora?",exacto,100.0
107.mp3,Yawarman directo richun yari.,yawarman directo richun yari,yawarman directo richunyari,¡Que vaya directo a la sangre!,fuzzy,98.18181818181819
129.mp3,"Ari mashi, imapitak yanapasha?",ari mashi imapitak yanapasha,ari mashi imapitak yanapasha,"Sí, señora, ¿en qué puedo ayudarla?",exacto,100.0
95.mp3,"Imashina kashkatak, mana.",imashina kashkatak mana,imashina kashkatak mana,Lo que pasó no.,exacto,100.0
114.mp3,"Ama ñuka mamata makaychu, tayta.",ama ñuka mamata makaychu tayta,ama ñuka mamata makaychu tayta,"Papá, no le pegues a mi mamá, papá.",exacto,100.0
54.mp3,"Pay warmika ñuka kumari Martami kan, paywanllatak kawsana tukun.",pay warmika ñuka kumari martami kan paywanllatak kawsana tukun,pay warmika ñuka kumari martami kan paywanllatak kawsana tukun,"Y ella, mi comadre Marta, que no tiene más remedio que aguantarse.",exacto,100.0
123.mp3,"Wakchakunapakka, ima horasshi vacunakunaka chayamunka?",wakchakunapakka ima horasshi vacunakunaka chayamunka,wakchakunapakka ima horashi vacunakunaka chayamunka,"Y para la gente de a pie, para nosotros, ¿cuándo llegarán las vacunas?",fuzzy,99.02912621359224
7.mp3,Pandemiamanta rimaykuna,pandemiamanta rimaykuna,pandemiamanta rimaykuna,Historias de la pandemia,exacto,100.0
70.mp3,"Mashi, kaypika internetka mana hapinkachu.",mashi kaypika internetka mana hapinkachu,mashi kaypika internetka mana hapinkachu,"Amigo, aquí no tenemos señal de internet.",exacto,100.0
12.mp3,"Ari, wawakuna mana wacharinchu kari wawa nin.",ari wawakuna mana wacharinchu kari wawa nin,ari wawakuna mana wacharinchu kari wawa nin,Dice que los niños no nacen niños.,exacto,100.0
64.mp3,"Shinapash chayllaka na, na kankachu.",shinapash chayllaka na na kankachu,shinapash chayllaka na na kankachu,Pero no basta.,exacto,100.0
91.mp3,"Uyaychik, mashikuna mamakuna.",uyaychik mashikuna mamakuna,uyaychik mashikuna mamakuna,"Atención, ciudadanas y ciudadanos.",exacto,100.0
214.mp3,"Na kakpika, shuk tayta cura shamun shinashpa.",na kakpika shuk tayta cura shamun shinashpa,na kakpika shuk tayta cura shamun shinashpa,"O si no, viene un cura.",exacto,100.0
55.mp3,"Rikuychik, rikuychik, mana pantashpaka, chay waminsi wasipika tushunakunmi.",rikuychik rikuychik mana pantashpaka chay waminsi wasipika tushunakunmi,rikuychik rikuychik mana pantashpaka chay waminsi wasipika tushunakunmi,"Miren, miren, si no me equivoco, en esa casa rosada están bailando.",exacto,100.0
8.mp3,Chunka iskun capítulo,chunka iskun capítulo,chunka iskun capítulo,Capítulo diecinueve,exacto,100.0
68.mp3,Rukukuna killkariychik.,rukukuna killkariychik,rukukuna killkariychik,A inscribirse ya los abuelitos.,exacto,100.0
90.mp3,Shuk yuyaywan yanapaway.,shuk yuyaywan yanapaway,shuk yuyaywan yanapaway,Por favor ayúdenme con una idea.,exacto,100.0
174.mp3,Mejor kaymanta llukshishpa rinki.,mejor kaymanta llukshishpa rinki,mejor kaymanta llukshishpa rinki,Será mejor que te vayas de aquí.,exacto,100.0
115.mp3,Joaquín mashi gorrata imprimichun.,joaquín mashi gorrata imprimichun,joaquín mashi gorrata imprimichun,Y Joaquín imprime las gorras.,exacto,100.0
78.mp3,Imatak uyarinyari?,imatak uyarinyari,imatak uyarinyari,[MISSING],exacto,100.0
189.mp3,"Alli chishi, pushak alcaldesa.",alli chishi pushak alcaldesa,alli chishi pushak alcaldesa,"Buenas tardes, alcaldesa.",exacto,100.0
70.mp3,Shuk hatun antakunaka tukuyta apashpa rinkunami kan.,shuk hatun antakunaka tukuyta apashpa rinkunami kan,shuk hatun antakunaka tukuyta apashpa rinkunami kan,Porque las agencias tienen ya todo amarrado.,exacto,100.0
53.mp3,"Ama llakiyaychu, mashi Amaru.",ama llakiyaychu mashi amaru,ama llakiyaychu mashi amaru,"No se preocupe, compañero Amaru.",exacto,100.0
39.mp3,Imatak alli kanka.,imatak alli kanka,imatak alli kanka,Ningún también.,exacto,100.0
187.mp3,Ama kayapa alcaldíata visitankapak sakishun.,ama kayapa alcaldíata visitankapak sakishun,ama kayapa alcaldíata visitankapak sakishun,¡No dejemos para mañana la alcaldía que podemos visitar hoy!,exacto,100.0
210.mp3,"Shinapash karaykunapash tiyan, estadoman kullkikutapash kunkami.",shinapash karaykunapash tiyan estadoman kullkikutapash kunkami,shinapash karaykunapash tiyan estadoman kullkikutapash kunkami,"Pero también están las regalías, lo que gana el Estado.",exacto,100.0
133.mp3,Narcotráfico sapika ashtawan karupi kan.,narcotráfico sapika ashtawan karupi kan,narcotráfico sapika ashtawan karupi kan,La raíz del narcotráfico está más lejos.,exacto,100.0
28.mp3,Llantakunata llamkashka kipaka ñukapash kuyanata yachanimari.,llantakunata llamkashka kipaka ñukapash kuyanata yachanimari,llantakunata llamkashka kipaka ñukapash kuyanata yachanimari,"A eso me dedico después de parchar llantas, a protegerla.",exacto,100.0
18.mp3,"Tukuy kurita apashpa ñukanchiktaka nima illakta, pampallawan sakinata munankuna.",tukuy kurita apashpa ñukanchiktaka nima illakta pampallawan sakinata munankuna,tukuy kurita apashpa ñukanchiktaka nima llakta pampallawan sakinata munankuna,Que lo que quieren es llevarse el banco y dejarnos en el suelo.,fuzzy,99.35483870967742
21.mp3,"Shina chari, mana chari llamkay ushan.",shina chari mana chari llamkay ushan,shinachari manachari llamkay ushan,Con que no tiene licencia.,fuzzy,97.14285714285714
139.mp3,"Chay uyana antakunapika llakikunatalla yallichin, millay unkuywan patsak wañushkakunata, waranka contagiarishkakunamanta.",chay uyana antakunapika llakikunatalla yallichin millay unkuywan patsak wañushkakunata waranka contagiarishkakunamanta,chay uyana antakunapika llakikunatalla yallichin millay unkuywan patsak wañushkakunata waranka contagiarishkakunamanta,"Esas emisoras y los canales de televisión solo pasan accidentes, que si ya murieron cien con el virus, que se contagiaron mil.",exacto,100.0
96.mp3,Llamkay mana tiyashpa kay desempleoka mana shuwaytallaka mirachinchu.,llamkay mana tiyashpa kay desempleoka mana shuwaytallaka mirachinchu,llamkay mana tiyashpa kay desempleoka mana shuwaytallaka mirachinchu,El desempleo no solo aumenta los robos.,exacto,100.0
165.mp3,Ama kutinpash shulluchik hampikunawanka satirichu.,ama kutinpash shulluchik hampikunawanka satirichu,ama kutinpash shulluchik hampikkunawanka satiriychu,No se meta otra vez en líos con el médico que hace abortos,fuzzy,98.0
40.mp3,Desempleo kipaka yarkay shamun.,desempleo kipaka yarkay shamun,desempleo kipaka yarkay shamun,Y desempleo es hambre.,exacto,100.0
82.mp3,Ñuka riksik mashimi.,ñuka riksik mashimi,ñuka riksik mashimi,Es mi pana.,exacto,100.0
137.mp3,Ñukapa wasipimi tantanakurkanchik.,ñukapa wasipimi tantanakurkanchik,ñukapa wasipimi tantanakurkanchik,Nos reunimos en mi casa.,exacto,100.0
132.mp3,"Ñukanchik producto estrellami kan, Roundup, el Malatión, kay hampika tukuy mundopimi ninanta katurishka kan.",ñukanchik producto estrellami kan roundup el malatión kay hampika tukuy mundopimi ninanta katurishka kan,ñukanchik producto estrellami kan roundup el malatión kay hampika tukuy mundopimi ninanta katurishka kan,"Nuestro producto estrella es el Roundup, el herbicida más vendido en el mundo.",exacto,100.0
59.mp3,Ñukaka shuk tantanakuytallami katin.,ñukaka shuk tantanakuytallami katin,ñukaka shuk tantanakuytallami katini,Yo soy orgánica.,fuzzy,98.59154929577466
46.mp3,Tispishka kakpika aspirinakunka.,tispishka kakpika aspirinakunka,tispishka kakpika aspirinakunka,Si tanto se rascan es porque picamos.,exacto,100.0
194.mp3,Estados unidoska drogata tukuchina nishkapika.,estados unidoska drogata tukuchina nishkapika,estados unidoska drogata tukuchina nishkapika,Estados Unidos gasta al año en la tan mentada “guerra contra las drogas”.,exacto,100.0
144.mp3,"Ari, shuk uyachik antata charishpaka shuk willachiykunata rurayta ushanchik, tukuy ayllukunata rimachinkapak.",ari shuk uyachik antata charishpaka shuk willachiykunata rurayta ushanchik tukuy ayllukunata rimachinkapak,ari shuk uyachik antata charishpaka shuk willachiykunata rurayta ushanchik tukuy ayllukunata rimachinkapak,"Claro, si tenemos una radio podemos hacer campañas, programas, informar, poner a hablar a la gente.",exacto,100.0
178.mp3,Pitak kanmanka nirka hampikka abortota rurashka nishpa?,pitak kanmanka nirka hampikka abortota rurashka nishpa,pitak kanmanka nirka hampikka abortota rurashka nishpa,¿Quién le dijo a usted que el doctor había practicado un aborto?,exacto,100.0
148.mp3,Monsantoka nachu mondiablo nin karyan?,monsantoka nachu mondiablo nin karyan,monsantoka nachu mondiablo nin karyan,¿Y la Monsanto no era la que le decían Mondiablo?,exacto,100.0
46.mp3,Ñukaka kushillami kani.,ñukaka kushillami kani,ñukaka kushillami kani,Yo estoy contento.,exacto,100.0
204.mp3,Kayka tukuykunapa llaki shinami kan.,kayka tukuykunapa llaki shinami kan,kayka tukuykunapa llakishinami kan,Esto es un problema de salud pública.,fuzzy,98.55072463768117
227.mp3,Shinapash Manuelaka ñukanchikwanmi sakirin.,shinapash manuelaka ñukanchikwanmi sakirin,shinapash manuelaka ñukanchikwanmi sakirin,Pero Manuela se queda.,exacto,100.0
166.mp3,Machakushpaka atsikyashkani.,machakushpaka atsikyashkani,machakushpaka atsikyashkani,Me metí tanto alcohol y estornudé.,exacto,100.0
76.mp3,"Shina kashpaka, kishpichiway, ari.",shina kashpaka kishpichiway ari,shina kashpaka kishpichiwayyari,"Entonces, perdóname.",fuzzy,96.7741935483871
92.mp3,"Ari, alcaldíapi charinchik, asha kullkita mañachinkapak, shinapash na yapa solicitudkuna tiyanchu.",ari alcaldíapi charinchik asha kullkita mañachinkapak shinapash na yapa solicitudkuna tiyanchu,ari alcaldíapi charinchik asha kullkita mañachinkapak shinapash na yapa solicitudkuna tiyanchu,"Sí, en la alcaldía tenemos un fondo de préstamos pero hay pocas solicitudes.",exacto,100.0
106.mp3,"Tukuy minami mapayachin, sachakunata, yakukunata llakichin.",tukuy minami mapayachin sachakunata yakukunata llakichin,tukuy minami mapayachin sachakunata yakukunata llakichin,Toda mina contamina la silva y agua.,exacto,100.0
100.mp3,Kashna llakikuna mirarishpa katikpi.,kashna llakikuna mirarishpa katikpi,kashna llakikuna mirarishpa katikpi,Por eso paso lo que pasó.,exacto,100.0
90.mp3,Kanka nachu cárcelpi mashna watapachari karkanki?,kanka nachu cárcelpi mashna watapachari karkanki,kanka nachu cárcelpi mashna watapachari karkanki,¿Y tú no estabas en la cárcel para no sé cuántos años?,exacto,100.0
74.mp3,Explotación limpia y segura kan.,explotación limpia y segura kan,explotación limpia y segura kan,Que es una explotación limpia y segura.,exacto,100.0
217.mp3,Hatarishunchik.,hatarishunchik,hatarishunchik,Vamos a combatirlos.,exacto,100.0
46.mp3,Sumak kawsay shutiwan uyachik antaka llamkayta mana ushankachu ninmi.,sumak kawsay shutiwan uyachik antaka llamkayta mana ushankachu ninmi,sumak kawsay shutiwan uyachik antaka llamkayta mana ushankachu ninmi,Esa radio llamada Buen Vivir no tiene licencia.,exacto,100.0
149.mp3,Kunanka kay kirumanta urmashkapash.,kunanka kay kirumanta urmashkapash,kunanka kay kirumanta urmashkapash,"Y ahora, éste que se cayó de la mata.",exacto,100.0
86.mp3,"Allitapacha, mapa runa.",allitapacha mapa runa,allitapacha mapa runa,"De la mejor, malparido.",exacto,100.0
75.mp3,"Ama pantaychikchu, waykikuna.",ama pantaychikchu waykikuna,ama pantaychikchu wawkikuna,"No se engañen, hermanos.",fuzzy,96.2962962962963
68.mp3,"Yupaychani, mashi Armando.",yupaychani mashi armando,yupaychani mashi armando,"Muchas gracias, don Armando.",exacto,100.0
49.mp3,"Turnota chinkachishpaka, filapi shayarishpa shuyaylla nin.",turnota chinkachishpaka filapi shayarishpa shuyaylla nin,turnota chinkachishpaka filapi shayarishpa shuyaylla nin,"Que si pierden el turno, tienen que ponerse a la cola y esperar otro día.",exacto,100.0
1.mp3,"Kimsa, uyaychik, kimsa warmikunami ayllukunapa huertokunata ñawpaman apanakun.",kimsa uyaychik kimsa warmikunami ayllukunapa huertokunata ñawpaman apanakun,kimsa uyaychik kimsa warmikunami ayllukunapa huertokunata ñawpaman apanakun,Son tres mujeres las que están empujando los huertos familiares.,exacto,100.0
45.mp3,Shinapash kutinka manatak makawankichu.,shinapash kutinka manatak makawankichu,shinapash kutinka manatak makawankichu,Pero que sea la última vez.,exacto,100.0
3.mp3,Yakukuna urayakushpa rishkami.,yakukuna urayakushpa rishkami,yakukuna urayakushpa rishkami,Las aguas han ido bajando.,exacto,100.0
62.mp3,"Aylluka sagradomi kan, ñukanchik llakta kawsaypak.",aylluka sagradomi kan ñukanchik llakta kawsaypak,aylluka sagradomi kan ñukanchik llakta kawsaypak,Porque la familia es el fundamento sagrado de nuestra sociedad.,exacto,100.0
169.mp3,"Shina pacha, shina pacha.",shina pacha shina pacha,shinapacha shinapacha,"Así es, así es.",fuzzy,95.45454545454545
212.mp3,"Mashi, kikinmanka mana yakuta karakrinichu.",mashi kikinmanka mana yakuta karakrinichu,mashi kikinmanka mana yakuta karakrinichu,"Señora, no le voy a dar agua.",exacto,100.0
188.mp3,"Willay, willay, Fredy, ima nirka ? chay runaka?",willay willay fredy ima nirka chay runaka,willay willay fredy ima nirkatakyari chay runaka,"Cuenta, Fredy, cuenta. ¿Qué te dijo el man?",fuzzy,92.13483146067416
118.mp3,Mashi Gumerwan kullkita tantachikrinchik.,mashi gumerwan kullkita tantachikrinchik,mashi gumerwan kullkita tantachikrinchik,Empezaremos con una colecta que coordinará doña Gumer.,exacto,100.0
156.mp3,Pandemiamanta rimaykuna,pandemiamanta rimaykuna,pandemiamanta rimaykuna,Historias de la pandemia,exacto,100.0
109.mp3,Chayta shinashpaka manachu ashtawan ñukanchiktarak rikuriyashpa katinka?,chayta shinashpaka manachu ashtawan ñukanchiktarak rikuriyashpa katinka,chayta shinashpaka manachu ashtawan ñukanchiktarak rikuriyashpa katinka,¿Y no nos exponemos más si hacemos eso?,exacto,100.0
59.mp3,Turistakunataka chaskiyta ushankallami.,turistakunataka chaskiyta ushankallami,turistakunataka chaskiyta ushankallami,Pueden recibir turistas.,exacto,100.0
42.mp3,Amaru allipachami rurakun.,amaru allipachami rurakun,amaru allipachami rurakun,Amaru lo está haciendo muy bien.,exacto,100.0
173.mp3,Paykunapa tantanakuypa bandera.,paykunapa tantanakuypa bandera,paykunapa tantanakuypa bandera,Las banderas de ese partido.,exacto,100.0
235.mp3,Usa ñami ñakcha chayamurka.,usa ñami ñakcha chayamurka,usa ñami ñakcha chayamurka,"Piojo, que el peine llega.",exacto,100.0
76.mp3,"Ari ari, chay.",ari ari chay,ari ari chay,"Sí sí, eso.",exacto,100.0
47.mp3,"Ñuka tapurini, gobiernoka ima nishpatak mana wakin llaktakunawan tantanakun, chay patenteta hatun charik llaktakunawan anchuchinkapak?",ñuka tapurini gobiernoka ima nishpatak mana wakin llaktakunawan tantanakun chay patenteta hatun charik llaktakunawan anchuchinkapak,ñuka tapurini gobiernoka ima nishpatak mana wakin llaktakunawan tantanakun chay patenteta hatun charik llaktakunawan anchuchinkapak,"Y yo me pregunto, ¿por qué el gobierno no se junta con otros países que exigen quitar esas patentes de los países ricos?",exacto,100.0
158.mp3,"Chayka incesto shutimi, mashi.",chayka incesto shutimi mashi,chayka incesto shutimi mashi,"Eso se llama incesto, señora.",exacto,100.0
183.mp3,Asha yakukuta munankichu mashi?,asha yakukuta munankichu mashi,asha yakukuta munankichu mashi,"¿Quiere un poco de agua, señora?",exacto,100.0
104.mp3,"Mana ashalla tamyaka karkaka, ushashka tamyami karka, Bibliapi nikuk shina.",mana ashalla tamyaka karkaka ushashka tamyami karka bibliapi nikuk shina,mana ashalla tamyaka karkaka ushashka tamyami karka bibliapi nikukshina,"No era lluvia, era un diluvio, como el que sale en la Biblia.",fuzzy,99.3006993006993
71.mp3,"Uyaway, Marta.",uyaway marta,uyaway marta,"Compréndeme, Marta.",exacto,100.0
166.mp3,Chay shukpika apendicitisllami kashka karka.,chay shukpika apendicitisllami kashka karka,chayshukpika apendicitisllami kashka karka,Resulta que era una apendicitis.,fuzzy,98.82352941176471
187.mp3,"Chaymantami pushakkunawan kashna ruraykuna ama katichun, ama kullkita mañashpa shuk hampik rikurichun.",chaymantami pushakkunawan kashna ruraykuna ama katichun ama kullkita mañashpa shuk hampik rikurichun,chaymantami pushakkunawan kashna ruraykuna ama katichun ama kullkita mañashpa shuk hampi rikurichun,Por eso hemos acordado con las autoridades sanitarias entregar gratuitamente las pastillas de emergencia.,fuzzy,99.49748743718592
175.mp3,"Shinashpaka, wañuchishka kiparakchu huchachinkapak shamuchun munanki?",shinashpaka wañuchishka kiparakchu huchachinkapak shamuchun munanki,shinashpaka wañuchishka kiparakchu huchachinkapak shamuchun munanki,"O sea, me tienen que matar primero para venir a denunciar después.",exacto,100.0
22.mp3,Administración municipalka yachakkunapa makipi kana kan.,administración municipalka yachakkunapa makipi kana kan,administración municipalka yachakkunapa makipi kana kan,La administración municipal tiene que estar en manos de gente capacitada.,exacto,100.0
56.mp3,"Chaykunaka curakuna, pastorkuna nin.",chaykunaka curakuna pastorkuna nin,chaykunaka curakuna pastorkuna nin,Eso dicen los curas y los pastores.,exacto,100.0
88.mp3,Ama kayta rurawaychikchu.,ama kayta rurawaychikchu,ama kayta rurawaychikchu,No me hagan esto.,exacto,100.0
129.mp3,Alli kawsay uyachik antapika tukuymi alli rikun.,alli kawsay uyachik antapika tukuymi alli rikun,alli kawsay uyachik antapika tukuymi alli rikun,En la radio Buen Vivir las cosas van bien.,exacto,100.0
223.mp3,Imanalla.,imanalla,imanalla,Hola.,exacto,100.0
60.mp3,Niveladorakunata satirka.,niveladorakunata satirka,niveladorakunata satirka,Metieron las niveladoras.,exacto,100.0
127.mp3,"Ñukanchik productoka shuk Alemaña mamallaktamanta alli empresami kan, Bayer shutiwan.",ñukanchik productoka shuk alemaña mamallaktamanta alli empresami kan bayer shutiwan,ñukanchik productoka shuk alemaña mamallaktamanta alli empresami kan bayer shutiwan,"Nuestros productos son de una empresa alemana muy seria, la Bayer.",exacto,100.0
208.mp3,Soluciónka Portugalpimi kan.,soluciónka portugalpimi kan,soluciónka portugalpimi kan,La solución está en Portugal.,exacto,100.0
74.mp3,Kushikunimi.,kushikunimi,kushikunimi,Lo felicito.,exacto,100.0
60.mp3,"Shinachu, shinachu?",shinachu shinachu,shinachu shinachu,[MISSING],exacto,100.0
71.mp3,Paymi yanapakrin nishpa willachinakuwarka.,paymi yanapakrin nishpa willachinakuwarka,paymi yanapakrin nishpa willachinakuwarka,Me habían contado que ella los iba a apoyar.,exacto,100.0
153.mp3,"Tarpushkakunapash chinkashka, ima wiwakunapash tukuy mari wañushka.",tarpushkakunapash chinkashka ima wiwakunapash tukuy mari wañushka,tarpushkakunapash chinkashka ima wiwakunapash tukuymari wañushka,"Las cosechas se han perdido, muchos animalitos, muertos también.",fuzzy,99.2248062015504
158.mp3,Asha kullkita pushakkunaman kunallami faltan.,asha kullkita pushakkunaman kunallami faltan,asha kullkita pushakkunaman kunallami faltan,Se les da un poco de platita a los dirigentes.,exacto,100.0
82.mp3,Ñukanchik wawakunawan ama satiriychikchu.,ñukanchik wawakunawan ama satiriychikchu,ñukanchik wawakunawan ama satiriychikchu,Con nuestros hijos no se metan.,exacto,100.0
163.mp3,Yarkaywan runakunaka mikunata charichun.,yarkaywan runakunaka mikunata charichun,yarkaywan runakunaka mikunata charichun,Que la gente con hambre tenga algo que llevarse a la boca.,exacto,100.0
53.mp3,"Shinapash, kaynamanta, kayamanta wamprakuna, ñukanchik wamprakuna kashka pachakunapash shinallatak millaykuna karkanchik.",shinapash kaynamanta kayamanta wamprakuna ñukanchik wamprakuna kashka pachakunapash shinallatak millaykuna karkanchik,shinapash kaynamanta kayamanta wamprakuna ñukanchik wamprakuna kashka pachakunapash shinallatak millaykuna karkanchik,"Bueno, y los jóvenes de ayer y los de mañana, cuando nosotros éramos jóvenes de seguro éramos tan insolentes como ellos.",exacto,100.0
213.mp3,Internetpipash umachishpa apankapak munanllami.,internetpipash umachishpa apankapak munanllami,internetpipash umachishpa apankapak munanllami,O las engatusa por internet.,exacto,100.0
49.mp3,Llukchiy niwanki?,llukchiy niwanki,llukchiy niwanki,¿Sacarle?,exacto,100.0
126.mp3,"Chayka yaykunguichu, Amaru?",chayka yaykunguichu amaru,chayka yaykukunkichu amaru,"¿Te metes, Amaru?",fuzzy,90.19607843137256
156.mp3,Paykunamanta kaypi kanchik.,paykunamanta kaypi kanchik,paykunamanta kaypi kanchik,Nos debemos a ellos y a ellas.,exacto,100.0
22.mp3,Estadoka paykunata yanapan.,estadoka paykunata yanapan,estadoka paykunata yanapan,Y el Estado los atiende.,exacto,100.0
188.mp3,"Kay llakilla kashkamanta rimankapak, pushak alcaldesa Magdalena Ayala nishkata kayachimushkanchik.",kay llakilla kashkamanta rimankapak pushak alcaldesa magdalena ayala nishkata kayachimushkanchik,kay llakilla kashkamanta rimankapak pushak alcaldesa magdalena ayala nishkata kayachimushkanchik,"Para conversar de este delicado tema, hemos invitado a la alcaldesa Magdalena Ayala.",exacto,100.0
1.mp3,"Alcaldesa, ñukaka kikinwan kay pachakunapi pakta kashkamanta ninanta kushikunimi.",alcaldesa ñukaka kikinwan kay pachakunapi pakta kashkamanta ninanta kushikunimi,alcaldesa ñukaka kikinwan kay pachakunapi pakta kashkamanta ninanta kushikunimi,"Pues yo, alcaldesa, me alegro de tener este momento para compartir con usted.",exacto,100.0
206.mp3,"Shinapash shuk runakunamanka karanami, ashtawankarin kuytsa wamprakunaman.",shinapash shuk runakunamanka karanami ashtawankarin kuytsa wamprakunaman,shinapash shuk runakunamanka karanami ashtawankarin kuytsa wamprakunaman,"Pero hay que llevárselo a la gente sí, especialmente, a los jóvenes.",exacto,100.0
25.mp3,Tukuylla runa llaktakunapipashmi ña churashka.,tukuylla runa llaktakunapipashmi ña churashka,tukuylla runa llaktakunapipashmi ña churashka,Y en todas las comunidades rurales.,exacto,100.0
111.mp3,"Kay llaktapi justiciaka culebrashinami kan, chaki lluchu purikkunata kanin.",kay llaktapi justiciaka culebrashinami kan chaki lluchu purikkunata kanin,kay llaktapi justiciaka culebrashinami kan chaki lluchu purikkunata kanin,Porque en este país la justicia es como la serpiente que solo muerde al que anda descalzo.,exacto,100.0
66.mp3,Pakaripi ña kirukunata kuchuy kallarirka.,pakaripi ña kirukunata kuchuy kallarirka,pakarikpi ña kirukunata kuchuy kallarirka,"Amaneciendo, ya estaban cortando el bosque.",fuzzy,98.76543209876543
89.mp3,Shinaka ima katikrinkita?,shinaka ima katikrinkita,shinaka ima katikrinkitak,¿Y?,fuzzy,97.95918367346938
150.mp3,"Tukuchinkapakka, tayta Amaru Sánchez, kikinka alcaldíata mishasha yuyankichu?",tukuchinkapakka tayta amaru sánchez kikinka alcaldíata mishasha yuyankichu,tukuchinkapakka tayta amaru sánchez kikinka alcaldíata mishasha yuyankichu,"Por último, Amaru Sánchez, ¿cree que va a ganar la Alcaldía?",exacto,100.0
